,created_at,irr_sup,irr_fro,irr_tra,irr_der,irr_izq,temp,pres,hum,latitude,longitude,altitude,speed,alabeo,cabeceo,orientation
520,2023-04-18 08:30:19+00:00,994.087036,992.482178,991.223206,996.949036,992.169189,19.053314,937.591187,32.116219,40.453274,-3.726927,648.299988,0.0,179.389557,-58.61924,93.305161
521,2023-04-18 08:30:29+00:00,995.603394,994.456421,992.019958,996.243408,992.169006,18.975945,937.588745,32.153908,40.453274,-3.726927,648.299988,0.0,179.396454,-58.529598,93.301994
522,2023-04-18 08:30:38+00:00,994.653625,993.577087,991.027954,996.898621,991.777466,19.084524,937.615723,32.184814,40.453274,-3.726927,648.299988,0.0,179.380814,-58.501274,93.326653
523,2023-04-18 08:30:48+00:00,994.920227,993.046204,991.158142,997.033081,991.255432,18.905071,937.617126,32.162071,40.453274,-3.726927,648.299988,0.0,179.390259,-58.485752,93.320656
524,2023-04-18 08:30:58+00:00,995.453552,993.975403,991.938782,997.436218,991.647034,18.905073,937.611389,32.188686,40.453274,-3.726927,648.299988,0.0,179.397659,-58.441402,93.315987
525,2023-04-18 08:31:08+00:00,996.303345,995.153259,992.816772,998.242676,993.425293,18.848505,937.628723,32.185238,40.453274,-3.726927,648.299988,0.0,179.379105,-58.43663,93.328987
526,2023-04-18 08:31:18+00:00,995.136902,994.224182,993.272034,998.477966,992.968445,18.73472,937.556274,32.266113,40.453274,-3.726927,648.299988,0.0,179.384171,-58.406563,93.324753
527,2023-04-18 08:31:28+00:00,995.720093,994.68866,992.475342,998.007507,994.110413,18.579973,937.577515,32.322426,40.453274,-3.726927,648.299988,0.0,179.378052,-58.353142,93.327744
528,2023-04-18 08:31:38+00:00,995.486816,994.108093,993.044434,998.477905,993.653625,18.600454,937.52002,32.400757,40.453274,-3.726927,648.299988,0.0,179.398331,-58.318001,93.311523
529,2023-04-18 08:31:48+00:00,994.670288,994.456421,992.702942,997.889832,993.653687,18.523083,937.634949,32.450294,,,,,179.389816,-58.262051,93.320625
530,2023-04-18 08:31:58+00:00,995.486877,994.921021,993.272095,998.360352,992.968384,18.598181,937.677551,32.5354,,,,,179.37767,-58.277481,93.330559
531,2023-04-18 08:32:10+00:00,996.031128,995.346802,992.993835,998.138245,994.706787,18.632568,937.599915,32.555912,40.453274,-3.726927,648.299988,0.0,179.365891,-58.291336,93.347008
532,2023-04-18 08:32:18+00:00,996.860657,996.688782,993.803284,999.706299,994.402344,18.430285,937.591125,32.580376,40.453274,-3.726927,648.299988,0.0,179.326355,-58.369217,93.393593
533,2023-04-18 08:32:28+00:00,996.238525,995.863037,994.005615,998.765381,994.097778,18.357464,937.591125,32.67522,40.453274,-3.726927,648.299988,0.0,179.337189,-58.213554,93.384003
534,2023-04-18 08:32:38+00:00,995.616455,994.933838,993.499695,998.869995,993.590149,18.46265,937.5979,32.733177,40.453274,-3.726927,648.299988,0.0,179.364914,-58.167576,93.359886
535,2023-04-18 08:32:49+00:00,996.031128,995.656494,994.005615,999.078979,994.503784,18.571882,937.667725,32.821251,40.453274,-3.726927,648.299988,0.0,179.366623,-58.159355,93.359665
536,2023-04-18 08:32:59+00:00,996.342224,995.759644,993.600891,998.974609,994.503784,18.626499,937.653442,32.79641,40.453274,-3.726927,648.299988,0.0,179.352173,-58.152954,93.369781
537,2023-04-18 08:33:10+00:00,997.171753,996.069458,994.815186,1000.124451,994.909851,18.584019,937.656677,32.753502,40.453274,-3.726927,648.299988,0.0,179.344421,-58.106812,93.37645
538,2023-04-18 08:33:20+00:00,997.068054,996.275818,995.017456,1000.751648,995.112976,18.505131,937.63446,32.731297,40.453274,-3.726927,648.299988,0.0,179.332016,-58.079014,93.390541
539,2023-04-18 08:33:28+00:00,997.003296,996.314575,994.524231,1000.359619,995.823364,18.513979,937.606262,32.759811,,,,,179.325638,-58.036816,93.392097
540,2023-04-18 08:33:38+00:00,997.586426,996.663025,994.751831,1000.35968,995.366638,18.60273,937.657532,32.744144,40.453274,-3.726927,648.299988,0.0,179.336899,-58.006805,93.380844
541,2023-04-18 08:33:48+00:00,997.819763,997.127563,994.865662,1000.359619,996.051758,18.680103,937.64502,32.753033,40.453274,-3.726927,648.299988,0.0,179.340195,-57.984535,93.375221
542,2023-04-18 08:33:58+00:00,998.169739,997.243652,993.727539,1000.830078,996.39447,18.47757,937.597534,32.708153,40.453274,-3.726927,648.299988,0.0,179.35939,-57.958378,93.356453
543,2023-04-18 08:34:08+00:00,997.353149,996.082275,994.410522,1000.124451,995.138245,18.620934,937.609985,32.731861,40.453274,-3.726927,648.299988,0.0,179.344238,-57.930008,93.366692
544,2023-04-18 08:34:18+00:00,997.119934,996.314575,994.638062,1000.359619,995.595093,18.739271,937.606201,32.746681,40.453274,-3.726927,648.299988,0.0,179.351929,-57.882584,93.361404
545,2023-04-18 08:34:28+00:00,998.286377,998.172729,995.320923,1001.182861,996.622803,18.812094,937.590027,32.675552,40.453274,-3.726927,648.299988,0.0,179.35257,-57.851131,93.361176
546,2023-04-18 08:34:38+00:00,999.452942,998.521118,996.231567,1002.476501,996.737061,18.853054,937.58374,32.657768,40.453274,-3.726927,648.299988,0.0,179.355942,-57.83926,93.354187
547,2023-04-18 08:34:48+00:00,999.56958,998.869568,996.68689,1002.476562,998.107483,18.816647,937.61499,32.540905,40.453274,-3.726927,648.299988,0.0,179.367813,-57.812748,93.341339
548,2023-04-18 08:34:58+00:00,999.219604,998.869507,997.028442,1002.594177,998.107483,18.857607,937.624939,32.506184,40.453274,-3.726927,648.299988,0.0,179.355286,-57.77092,93.348602
549,2023-04-18 08:35:08+00:00,998.752991,998.869507,996.459351,1001.65332,997.422241,18.837126,937.608704,32.50449,40.453274,-3.726927,648.299988,0.0,179.348526,-57.747856,93.354385
550,2023-04-18 08:35:18+00:00,999.802795,999.566284,997.028442,1002.711731,997.764832,18.862158,937.638733,32.45665,40.453274,-3.726927,648.299988,0.0,179.340942,-57.72781,93.358482
551,2023-04-18 08:35:27+00:00,999.18634,998.222473,997.2724,1002.812561,996.998169,18.77243,937.62146,32.397732,40.453274,-3.726927,648.299988,0.0,179.331879,-57.674641,93.364975
552,2023-04-18 08:35:37+00:00,1001.052673,1000.478821,999.74408,1004.828674,999.477905,18.764631,937.601379,32.419991,40.453274,-3.726927,648.299988,0.0,179.335037,-57.658787,93.360512
553,2023-04-18 08:35:50+00:00,1000.736084,999.450195,998.052795,1004.240601,998.678589,18.700584,937.63501,32.397793,40.453274,-3.726927,648.299988,0.0,179.320038,-57.627422,93.369614
554,2023-04-18 08:35:57+00:00,999.852905,999.284302,996.882141,1003.484497,998.825317,18.806242,937.627258,32.432568,40.453274,-3.726927,648.299988,0.0,179.308456,-57.563885,93.384148
555,2023-04-18 08:36:07+00:00,1001.435913,1000.9599,998.963501,1004.122986,1000.391479,18.932705,937.58374,32.438015,40.453274,-3.726927,648.299988,0.0,179.30809,-57.547421,93.385559
556,2023-04-18 08:36:17+00:00,1001.202637,1000.7276,998.73584,1005.181519,999.934753,18.873537,937.582458,32.374928,,,,,179.33461,-57.524723,93.362289
557,2023-04-18 08:36:29+00:00,1000.800781,1001.540588,999.267029,1004.933289,998.970276,18.978472,937.644409,32.345528,,,,,179.338913,-57.498333,93.359772
558,2023-04-18 08:36:37+00:00,1001.319275,1001.07605,998.963501,1005.534302,999.706299,18.950912,937.618774,32.281776,40.453274,-3.726927,648.299988,0.0,179.316574,-57.465782,93.370232
559,2023-04-18 08:36:47+00:00,999.919434,999.914734,997.939087,1003.770142,999.135315,19.01918,937.607483,32.253407,40.453274,-3.726927,648.299988,0.0,179.351059,-57.385895,93.337662
560,2023-04-18 08:36:57+00:00,1001.785828,1000.379272,999.304993,1005.063904,1000.391541,18.969116,937.620056,32.230122,40.453274,-3.726927,648.299988,0.0,179.357925,-57.385548,93.330475
561,2023-04-18 08:37:08+00:00,1001.202637,999.682434,998.280518,1004.358215,999.249512,18.985044,937.638794,32.188202,40.453274,-3.726927,648.299988,0.0,179.371063,-57.32555,93.326431
562,2023-04-18 08:37:19+00:00,1001.422974,1000.508362,999.469421,1005.560425,1000.087036,18.909697,937.638916,32.128357,40.453274,-3.726927,648.299988,0.0,179.359894,-57.271187,93.332764
563,2023-04-18 08:37:28+00:00,1002.045166,1001.127625,999.267029,1005.142334,999.579407,19.101864,937.658875,32.14793,40.453274,-3.726927,648.299988,0.0,179.363297,-57.274216,93.327736
564,2023-04-18 08:37:38+00:00,1002.459839,1000.921204,998.862305,1004.828674,1000.188477,19.166595,937.655579,32.096745,40.453274,-3.726927,648.299988,0.0,179.359802,-57.26688,93.333534
565,2023-04-18 08:37:47+00:00,1002.602417,1000.84375,999.532593,1005.651917,1000.04895,19.164825,937.601318,32.05991,40.453274,-3.726927,648.299988,0.0,179.364594,-57.199703,93.328514
566,2023-04-18 08:37:57+00:00,1003.58551,1002.071594,1000.134277,1006.172729,1000.913574,19.123537,937.549927,32.013031,40.453274,-3.726927,648.299988,0.0,179.365936,-57.138405,93.328018
567,2023-04-18 08:38:09+00:00,1002.835632,1002.585815,1000.89856,1005.181519,1001.190918,19.103382,937.607544,32.013752,40.453274,-3.726927,648.299988,0.0,179.374191,-57.114735,93.320564
568,2023-04-18 08:38:17+00:00,1002.919006,1003.000549,1000.524597,1006.710449,1002.088196,19.146944,937.554321,32.007221,40.453274,-3.726927,648.299988,0.0,179.368423,-57.099091,93.325546
569,2023-04-18 08:38:27+00:00,1002.602417,1001.540527,999.077332,1005.416748,1000.962524,19.324123,937.639954,32.01545,40.453274,-3.726927,648.299988,0.0,179.331161,-57.084095,93.356613
570,2023-04-18 08:38:39+00:00,1002.35614,1001.540588,1000.177734,1005.142273,1001.812622,19.251553,937.617859,31.966522,40.453274,-3.726927,648.299988,0.0,179.314133,-57.033997,93.373016
571,2023-04-18 08:38:47+00:00,1002.835693,1001.07605,1000.670898,1005.534363,1000.962524,19.274057,937.617493,31.931192,40.453274,-3.726927,648.299988,0.0,179.320129,-56.995609,93.376907
572,2023-04-18 08:38:57+00:00,1004.235474,1002.934204,1001.01239,1006.357544,1002.447083,19.198959,937.63623,31.917643,40.453274,-3.726927,648.299988,0.0,179.341522,-56.994385,93.371284
573,2023-04-18 08:39:07+00:00,1003.185669,1002.237427,1000.557068,1006.475159,1002.104492,18.955462,937.601257,31.993008,40.453274,-3.726927,648.299988,0.0,179.321793,-56.933464,93.388275
574,2023-04-18 08:39:17+00:00,1002.36908,1001.1922,999.418823,1005.651855,1000.505676,18.89402,937.625,32.022221,40.453274,-3.726927,648.299988,0.0,179.313416,-56.911785,93.391457
575,2023-04-18 08:39:27+00:00,1003.652161,1003.166504,1001.126282,1006.592773,1002.218689,18.937258,937.619995,32.081501,40.453274,-3.726927,648.299988,0.0,179.342743,-56.845123,93.372246
576,2023-04-18 08:39:39+00:00,1003.600464,1003.088989,1000.784729,1005.978638,1002.21875,18.861147,937.608948,32.151695,40.453274,-3.726927,648.299988,0.0,179.339081,-56.847912,93.3769
577,2023-04-18 08:39:47+00:00,1004.118835,1003.295471,1001.79657,1007.023987,1002.726257,19.03511,937.642151,32.193096,40.453274,-3.726927,648.299988,0.0,179.327393,-56.822651,93.382599
578,2023-04-18 08:39:57+00:00,1003.911438,1003.295471,1001.189575,1006.815002,1002.32019,18.940039,937.617859,32.172771,,,,,179.306824,-56.804031,93.395737
579,2023-04-18 08:40:07+00:00,1004.015076,1002.882507,1000.683594,1006.605774,1002.218628,18.944084,937.669922,32.232239,,,,,179.315826,-56.801746,93.388107
580,2023-04-18 08:40:20+00:00,1003.704102,1002.779297,1001.594177,1007.442139,1003.030823,19.037132,937.622192,32.223583,40.453274,-3.726927,648.299988,0.0,,,
581,2023-04-18 08:40:31+00:00,1005.052063,1004.443909,1002.264526,1007.298462,1003.931702,18.928154,937.670044,32.227581,40.453274,-3.726927,648.299988,0.0,179.320129,-56.758236,93.382095
582,2023-04-18 08:40:42+00:00,1005.185425,1005.124084,1003.25647,1008.457642,1004.698425,18.876463,937.698547,32.250629,40.453274,-3.726927,648.299988,0.0,179.313583,-56.715183,93.387642
583,2023-04-18 08:40:52+00:00,1004.818726,1003.74707,1001.923035,1007.416016,1003.24646,18.837128,937.618713,32.332165,40.453274,-3.726927,648.299988,0.0,179.320343,-56.636658,93.381393
584,2023-04-18 08:41:02+00:00,1004.118835,1003.97937,1002.264526,1008.474487,1004.845276,18.950912,937.664978,32.371967,40.453274,-3.726927,648.299988,0.0,179.32164,-56.645576,93.382004
585,2023-04-18 08:41:12+00:00,1006.218567,1005.489136,1003.744324,1009.180054,1005.073669,18.973667,937.729919,32.347832,40.453274,-3.726927,648.299988,0.0,179.327408,-56.642082,93.377571
586,2023-04-18 08:41:22+00:00,1005.868591,1005.256897,1003.516663,1008.474487,1004.388489,19.196684,937.607544,32.319038,40.453274,-3.726927,648.299988,0.0,179.31633,-56.584404,93.381897
587,2023-04-18 08:41:32+00:00,1006.568481,1006.185974,1003.858154,1009.180176,1005.41626,19.085175,937.690002,32.247482,40.453274,-3.726927,648.299988,0.0,179.324707,-56.496334,93.377357
588,2023-04-18 08:41:42+00:00,1006.101929,1004.908447,1003.744324,1009.0625,1005.75885,19.028282,937.651306,32.195824,40.453274,-3.726927,648.299988,0.0,179.333893,-56.393322,93.369522
589,2023-04-18 08:41:52+00:00,1006.101868,1005.837524,1003.06134,1008.709717,1005.302063,18.975941,937.640015,32.206833,40.453274,-3.726927,648.299988,0.0,179.317047,-56.394688,93.381355
590,2023-04-18 08:42:02+00:00,1005.2854,1004.908447,1003.175171,1008.827209,1004.731079,19.087452,937.673706,32.188202,40.453274,-3.726927,648.299988,0.0,179.309525,-56.453587,93.389648
591,2023-04-18 08:42:12+00:00,1005.752014,1005.373047,1003.516663,1008.592041,1005.644653,19.303642,937.652466,32.104786,40.453274,-3.726927,648.299988,0.0,179.295258,-56.424362,93.404457
592,2023-04-18 08:42:22+00:00,1005.868591,1004.676147,1003.175171,1008.474487,1004.959473,19.126139,937.619995,32.051018,40.453274,-3.726927,648.299988,0.0,179.293091,-56.381626,93.409996
593,2023-04-18 08:42:32+00:00,1005.168762,1004.327698,1002.94751,1008.474487,1004.616882,19.23082,937.641235,32.010792,40.453274,-3.726927,648.299988,0.0,179.299103,-56.364513,93.4049
594,2023-04-18 08:42:41+00:00,1003.985474,1003.796875,1002.996399,1007.785706,1004.306946,19.344604,937.70575,31.957867,40.453274,-3.726927,648.299988,0.0,179.322632,-56.330482,93.387039
595,2023-04-18 08:42:51+00:00,1005.318726,1005.389526,1002.996277,1008.323303,1005.089966,19.404423,937.64856,31.8606,40.453274,-3.726927,648.299988,0.0,179.325348,-56.241726,93.391518
596,2023-04-18 08:43:01+00:00,1006.385193,1005.522339,1002.996399,1008.726562,1004.828979,19.368011,937.65863,31.801563,40.453274,-3.726927,648.299988,0.0,179.315414,-56.211567,93.398911
597,2023-04-18 08:43:11+00:00,1005.402039,1004.67627,1003.971985,1009.532959,1004.388489,19.385565,937.643738,31.775373,40.453274,-3.726927,648.299988,0.0,179.316101,-56.215012,93.396393
598,2023-04-18 08:43:21+00:00,1005.401978,1003.97937,1002.719849,1008.592163,1004.731079,19.424252,937.677429,31.754202,40.453274,-3.726927,648.299988,0.0,179.311279,-56.223095,93.400467
599,2023-04-18 08:43:33+00:00,1005.881592,1005.360107,1003.516724,1008.696594,1005.060974,19.50036,937.706604,31.668816,40.453274,-3.726927,648.299988,0.0,179.314026,-56.196404,93.397514
600,2023-04-18 08:43:41+00:00,1006.68512,1005.489197,1003.971985,1009.180054,1005.644653,19.499352,937.683716,31.668253,,,,,179.310226,-56.133896,93.397728
601,2023-04-18 08:43:51+00:00,1006.918457,1006.069824,1004.541138,1010.944214,1006.444092,19.610859,937.67749,31.593731,,,,,179.317459,-56.117855,93.390305
602,2023-04-18 08:44:01+00:00,1007.968262,1006.418274,1004.99646,1010.356201,1006.329895,19.651821,937.733704,31.531065,40.453274,-3.726927,648.299988,0.0,179.316833,-56.112926,93.388565
603,2023-04-18 08:44:11+00:00,1007.618347,1006.418274,1004.99646,1010.238525,1005.987244,19.685955,937.694946,31.504389,40.453274,-3.726927,648.299988,0.0,179.344604,-56.048176,93.363861
604,2023-04-18 08:44:21+00:00,1007.734924,1006.99884,1005.110291,1010.473755,1006.672485,19.640442,937.598816,31.432831,,,,,179.319855,-55.97863,93.383133
605,2023-04-18 08:44:31+00:00,1007.501709,1007.115112,1004.654968,1010.826599,1006.329895,19.385567,937.58374,31.409121,,,,,179.269058,-55.909584,93.424286
606,2023-04-18 08:44:41+00:00,1007.501648,1006.069824,1004.99646,1010.944153,1006.672424,19.37191,937.672485,31.476023,40.453274,-3.726927,648.299988,0.0,179.251266,-55.900394,93.437698
607,2023-04-18 08:44:51+00:00,1008.78479,1007.695679,1005.679443,1011.767456,1007.243408,19.37191,937.711243,31.522173,40.453274,-3.726927,648.299988,0.0,179.279144,-55.924267,93.412415
608,2023-04-18 08:45:01+00:00,1008.651489,1007.247864,1005.858337,1011.011414,1006.786682,19.352406,937.668579,31.590588,,,,,179.328079,-55.891266,93.373375
609,2023-04-18 08:45:11+00:00,1008.651489,1008.30957,1005.72821,1011.683472,1007.308716,19.466841,937.710022,31.585749,40.453274,-3.726927,648.299988,0.0,179.361084,-55.787575,93.337318
610,2023-04-18 08:45:21+00:00,1009.051392,1008.044067,1006.508789,1012.355408,1008.874939,19.453836,937.682922,31.559616,40.453274,-3.726927,648.299988,0.0,179.379623,-55.766384,93.321457
611,2023-04-18 08:45:31+00:00,1008.901428,1008.044128,1006.590088,1011.64978,1008.499634,19.371912,937.706238,31.540804,40.453274,-3.726927,648.299988,0.0,179.352402,-55.774548,93.345108
612,2023-04-18 08:45:41+00:00,1010.067993,1008.856934,1006.703857,1011.64978,1007.700256,19.34005,937.681213,31.575949,40.453274,-3.726927,648.299988,0.0,179.340363,-55.744469,93.356552
613,2023-04-18 08:45:51+00:00,1009.484802,1009.089294,1007.045349,1012.708252,1008.613831,19.367359,937.671326,31.556046,40.453274,-3.726927,648.299988,0.0,179.314728,-55.716206,93.377274
614,2023-04-18 08:46:01+00:00,1009.018127,1007.811768,1005.907104,1011.296997,1007.129272,19.492521,937.669983,31.590769,40.453274,-3.726927,648.299988,0.0,179.30513,-55.717247,93.383423
615,2023-04-18 08:46:11+00:00,1010.651306,1009.437744,1007.614502,1012.943481,1008.385437,19.526657,937.668762,31.539108,40.453274,-3.726927,648.299988,0.0,179.321442,-55.715328,93.36911
616,2023-04-18 08:46:21+00:00,1009.601379,1007.927979,1006.590088,1011.296997,1007.471863,19.649544,937.66748,31.528948,40.453274,-3.726927,648.299988,0.0,179.327637,-55.655693,93.362793
617,2023-04-18 08:46:31+00:00,1011.934387,1009.902222,1007.842224,1013.296326,1010.098389,19.667751,937.716309,31.12501,40.453274,-3.726927,648.299988,0.0,179.32019,-55.613789,93.367538
618,2023-04-18 08:46:41+00:00,1010.301331,1008.624756,1007.500671,1012.708252,1008.157043,19.497076,937.717529,29.541018,40.453274,-3.726927,648.299988,0.0,179.335266,-55.565815,93.353523
619,2023-04-18 08:46:51+00:00,1011.701111,1010.48291,1007.842224,1013.531555,1009.755798,19.451561,937.671265,29.796761,40.453274,-3.726927,648.299988,0.0,179.353745,-55.560291,93.324638
620,2023-04-18 08:47:01+00:00,1011.701111,1010.48291,1008.411316,1014.237183,1009.869995,19.38784,937.689941,29.24971,40.453274,-3.726927,648.299988,0.0,179.338654,-55.48344,93.333618
621,2023-04-18 08:47:11+00:00,1011.351135,1009.786133,1008.638977,1013.649109,1009.413208,19.296814,937.727539,29.294594,40.453274,-3.726927,648.299988,0.0,179.32457,-55.441601,93.343132
622,2023-04-18 08:47:21+00:00,1012.284302,1010.018372,1008.411377,1014.119629,1009.413269,19.264954,937.67627,29.399176,,,,,179.309555,-55.433659,93.349648
623,2023-04-18 08:47:30+00:00,1011.451111,1010.433105,1008.720337,1014.371582,1009.919006,19.224966,937.709961,29.725143,,,,,179.2798,-55.452892,93.369835
624,2023-04-18 08:47:40+00:00,1012.250977,1009.902283,1008.980469,1014.237244,1009.65802,19.256178,937.720032,31.663168,,,,,179.258499,-55.386719,93.386162
625,2023-04-18 08:47:50+00:00,1011.934387,1010.598999,1008.638977,1014.119568,1009.527405,19.360533,937.717529,31.689846,40.453274,-3.726927,648.299988,0.0,179.238297,-55.384922,93.379944
626,2023-04-18 08:48:00+00:00,1012.284302,1010.018433,1008.752808,1014.590088,1009.984253,19.317297,937.726318,31.655128,40.453274,-3.726927,648.299988,0.0,179.247986,-55.410877,93.362
627,2023-04-18 08:48:10+00:00,1012.284302,1011.179688,1009.663452,1014.590027,1009.527405,19.346878,937.662476,31.637344,40.453274,-3.726927,648.299988,0.0,179.273468,-55.332611,93.336899
628,2023-04-18 08:48:20+00:00,1013.684204,1011.412048,1010.004944,1015.413269,1010.555237,19.162548,937.726196,31.646658,,,,,179.291885,-55.249825,93.329971
629,2023-04-18 08:48:30+00:00,1014.034119,1011.992615,1009.891113,1015.178101,1009.755859,19.064693,937.69873,31.756742,,,,,179.334183,-55.19331,93.299988
630,2023-04-18 08:48:40+00:00,1012.750916,1010.947449,1009.777283,1015.17804,1010.555237,19.107933,937.730042,31.818563,40.453274,-3.726927,648.299988,0.0,179.308472,-55.21933,93.316025
631,2023-04-18 08:48:50+00:00,1013.800781,1011.760376,1009.663452,1015.883606,1011.12616,19.17165,937.701294,31.879534,40.453274,-3.726927,648.299988,0.0,179.290604,-55.196625,93.330917
632,2023-04-18 08:49:00+00:00,1013.450928,1013.154053,1010.915588,1015.295593,1010.669373,19.167101,937.73999,31.941355,40.453274,-3.726927,648.299988,0.0,179.291855,-55.124828,93.337898
633,2023-04-18 08:49:10+00:00,1014.384033,1012.689453,1010.232605,1015.177979,1010.783569,19.153446,937.716309,31.95829,40.453274,-3.726927,648.299988,0.0,179.282852,-55.126663,93.345062
634,2023-04-18 08:49:21+00:00,1014.03418,1011.992615,1010.004944,1016.354065,1011.126221,19.264956,937.733765,31.900705,,,,,179.271729,-55.120186,93.353279
635,2023-04-18 08:49:31+00:00,1014.150757,1012.457214,1010.801758,1016.118896,1011.468811,19.369635,937.75,31.840157,40.453274,-3.726927,648.299988,0.0,179.256836,-55.045502,93.355736
636,2023-04-18 08:49:41+00:00,1013.450867,1011.992615,1010.004944,1015.295654,1010.098389,19.492523,937.686279,31.854553,40.453274,-3.726927,648.299988,0.0,179.265869,-55.008698,93.347237
637,2023-04-18 08:49:50+00:00,1014.250793,1012.42395,1010.931824,1016.387695,1011.354614,19.563068,937.688538,31.817533,40.453274,-3.726927,648.299988,0.0,179.285767,-55.006664,93.328957
638,2023-04-18 08:50:00+00:00,1013.717407,1011.627625,1010.151306,1015.715637,1010.83252,19.435633,937.721375,31.723658,40.453274,-3.726927,648.299988,0.0,179.28212,-54.941917,93.328934
639,2023-04-18 08:50:10+00:00,1013.850891,1012.291321,1010.151306,1015.984375,1010.963013,19.263979,937.698669,31.703814,40.453274,-3.726927,648.299988,0.0,179.275787,-54.884205,93.33036
640,2023-04-18 08:50:20+00:00,1014.850647,1013.154053,1010.915588,1017.412476,1012.268188,19.246748,937.706177,31.688572,40.453274,-3.726927,648.299988,0.0,179.265182,-54.928123,93.315758
641,2023-04-18 08:50:30+00:00,1014.967224,1012.921753,1012.053894,1016.589355,1012.154053,19.249023,937.702454,31.743193,40.453274,-3.726927,648.299988,0.0,179.241074,-54.897579,93.337234
642,2023-04-18 08:50:40+00:00,1014.617432,1013.618469,1011.826233,1016.942017,1011.925598,19.21489,937.664978,31.738113,40.453274,-3.726927,648.299988,0.0,179.255402,-54.860748,93.32946
643,2023-04-18 08:50:50+00:00,1015.200623,1012.805542,1011.14325,1016.824524,1011.583008,19.242199,937.723755,31.746157,40.453274,-3.726927,648.299988,0.0,179.264282,-54.820755,93.320892
644,2023-04-18 08:51:00+00:00,1015.083923,1013.270142,1010.915588,1016.236511,1011.697266,19.39922,937.71875,31.733454,40.453274,-3.726927,648.299988,0.0,179.273178,-54.812813,93.314659
645,2023-04-18 08:51:10+00:00,1014.61731,1013.61853,1011.484741,1016.471741,1011.468811,19.44701,937.734985,31.739805,40.453274,-3.726927,648.299988,0.0,179.244659,-54.801342,93.338013
646,2023-04-18 08:51:20+00:00,1015.667236,1013.734619,1012.167725,1017.882935,1013.981201,19.569897,937.694946,31.705933,40.453274,-3.726927,648.299988,0.0,179.279968,-54.778259,93.307114
647,2023-04-18 08:51:30+00:00,1015.200562,1013.966919,1011.712402,1017.294861,1012.953491,19.560793,937.72998,31.660208,40.453274,-3.726927,648.299988,0.0,179.291351,-54.745205,93.297394
648,2023-04-18 08:51:40+00:00,1014.967346,1012.689453,1010.574097,1016.589233,1012.153931,19.619961,937.715027,31.6022,40.453274,-3.726927,648.299988,0.0,179.28981,-54.760277,93.297272
649,2023-04-18 08:51:50+00:00,1015.083923,1013.618591,1010.687927,1016.824463,1012.382507,19.597204,937.732483,31.518785,,,,,179.237915,-54.672939,93.334831
650,2023-04-18 08:52:00+00:00,1014.850708,1013.270142,1011.370911,1016.589172,1010.897888,19.54714,937.744995,31.470093,40.453274,-3.726927,648.299988,0.0,179.288086,-54.584572,93.291412
651,2023-04-18 08:52:09+00:00,1015.983826,1014.81311,1012.232788,1017.328491,1012.529297,19.287388,937.705688,31.418316,40.453274,-3.726927,648.299988,0.0,179.308563,-54.515476,93.2733
652,2023-04-18 08:52:19+00:00,1015.18396,1013.48584,1011.061951,1016.253296,1011.354614,19.282185,937.738586,31.458963,40.453274,-3.726927,648.299988,0.0,179.30455,-54.545052,93.274986
653,2023-04-18 08:52:29+00:00,1015.050598,1012.954895,1010.671692,1015.850098,1011.485046,19.266582,937.710022,31.511707,40.453274,-3.726927,648.299988,0.0,179.283554,-54.505981,93.290825
654,2023-04-18 08:52:39+00:00,1015.3172,1013.618469,1011.940063,1017.53009,1012.61084,19.278608,937.748718,31.572138,40.453274,-3.726927,648.299988,0.0,179.283035,-54.48798,93.291306
655,2023-04-18 08:52:49+00:00,1015.317322,1013.85083,1011.712402,1018.353333,1013.181763,19.39922,937.703735,31.608128,40.453274,-3.726927,648.299988,0.0,179.280716,-54.504173,93.299332
656,2023-04-18 08:52:59+00:00,1016.600342,1014.663757,1012.964539,1017.647827,1013.638611,19.460663,937.722534,31.58103,,,,,179.291565,-54.479828,93.288841
657,2023-04-18 08:53:09+00:00,1016.950256,1015.244446,1013.078308,1018.235779,1013.296143,19.517555,937.694946,31.573832,40.453274,-3.726927,648.299988,0.0,179.273682,-54.41396,93.298782
658,2023-04-18 08:53:19+00:00,1016.250488,1014.431519,1012.850647,1018.471008,1013.181763,19.340054,937.701294,31.546307,40.453274,-3.726927,648.299988,0.0,179.2724,-54.349407,93.277878
659,2023-04-18 08:53:30+00:00,1016.950317,1015.244446,1012.736877,1018.235779,1012.725037,19.29454,937.722534,31.56875,40.453274,-3.726927,648.299988,0.0,179.321136,-54.312054,93.250549
660,2023-04-18 08:53:40+00:00,1016.71698,1014.547607,1012.964539,1018.706238,1013.181885,19.244474,937.723755,31.615324,40.453274,-3.726927,648.299988,0.0,179.245636,-54.353794,93.321785
661,2023-04-18 08:53:50+00:00,1016.133789,1015.360535,1012.509216,1018.588623,1013.867065,19.31502,937.742493,31.646236,40.453274,-3.726927,648.299988,0.0,179.222794,-54.34227,93.337921
662,2023-04-18 08:54:00+00:00,1016.717041,1015.128296,1013.078369,1018.00061,1013.638611,19.374186,937.730042,31.706356,40.453274,-3.726927,648.299988,0.0,179.250916,-54.280041,93.315872
663,2023-04-18 08:54:10+00:00,1015.900513,1015.360596,1013.30603,1018.471008,1013.752808,19.39922,937.740051,31.71525,40.453274,-3.726927,648.299988,0.0,179.279984,-54.255131,93.289207
