Fecha,Temp. Ai 1,R.Directa1,PIRAN.1,PIRAN.2,Celula Top,Celula Mid,Celula Bot,Top - Cal ,Mid - Cal ,Bot - Cal ,Presion,V.Vien.1,D.Vien.1,Bateria,Elev.Sol,Orient.Sol,Est.Geo3K
2023-05-30 10:29:16,21.368988037109375,793.0192260742188,977.9136962890625,227.58245849609375,800.144287109375,788.6160278320312,776.113037109375,1.0060367584228516,0.04556543752551079,-0.004196816589683294,937.157470703125,0.699999988079071,74.0,13.626105308532715,61.277652740478516,122.81876373291016,1.0
2023-05-30 10:29:47,21.368988037109375,764.996826171875,981.65234375,228.78182983398438,801.724609375,791.2494506835938,776.7848510742188,1.011132836341858,0.4730411767959595,-0.09922473877668381,937.1700439453125,1.5800000429153442,137.0,13.638284683227539,61.357749938964844,122.99488067626953,1.0
2023-05-30 10:30:18,21.35089111328125,819.0400390625,979.9737548828125,234.40391540527344,786.97802734375,782.8733520507812,770.7999877929688,0.16757270693778992,0.25690513849258423,-0.27069467306137085,937.168212890625,0.7799999713897705,149.0,13.610212326049805,61.442352294921875,123.18213653564453,0.0
2023-05-30 10:30:49,21.35089111328125,734.895751953125,922.9027099609375,249.4711456298828,747.588134765625,736.2259521484375,725.9283447265625,0.2976740300655365,0.4070912003517151,-0.3570291996002197,937.1592407226562,0.7200000286102295,182.0,13.593244552612305,61.52211380004883,123.3598403930664,0.0
