Fecha,Temp. Ai 1,R.Directa1,PIRAN.1,PIRAN.2,Celula Top,Celula Mid,Celula Bot,Top - Cal ,Mid - Cal ,Bot - Cal ,Presion,V.Vien.1,D.Vien.1,Bateria,Elev.Sol,Orient.Sol,Est.Geo3K
2023-06-16 10:48:39,29.6553955078125,755.3737182617188,875.2163696289062,160.04234313964844,751.09130859375,723.0947265625,681.4089965820312,0.9991419315338135,0.08933223783969879,0.004196816589683294,939.7474975585938,0.9399999976158142,154.0,13.631901741027832,64.97991180419922,126.5525131225586,0.0
2023-06-16 10:49:10,29.73162841796875,707.951171875,835.1597900390625,161.6165313720703,715.7205200195312,689.0549926757812,647.7833862304688,0.39719855785369873,-0.6678934097290039,-0.048263389617204666,939.740234375,0.2199999988079071,217.0,13.614771842956543,65.06147766113281,126.76956939697266,0.0
2023-06-16 10:49:41,29.73162841796875,726.2734375,854.7684326171875,164.1652069091797,722.831787109375,697.8356323242188,656.9390869140625,0.23112452030181885,-0.7263490557670593,-0.13369858264923096,939.7456665039062,0.7599999904632568,301.0,13.629362106323242,65.13723754882812,126.97277069091797,0.0
2023-06-16 10:50:12,29.866607666015625,705.7955932617188,838.2117309570312,166.489013671875,709.121337890625,684.6924438476562,644.45751953125,0.49942100048065186,-0.6121357083320618,-0.10851768404245377,939.7456665039062,0.46000000834465027,265.0,13.629069328308105,65.2187271118164,127.19255065917969,0.0
2023-06-16 10:50:43,29.866607666015625,717.1892700195312,848.6646118164062,167.91326904296875,713.0558471679688,686.425537109375,644.250732421875,0.037171632051467896,-0.7080629467964172,-0.21253877878189087,939.7420043945312,0.75,250.0,13.621806144714355,65.29405975341797,127.39784240722656,0.0
2023-06-16 10:51:14,30.11248779296875,717.7282104492188,848.9697875976562,169.7873077392578,707.343505859375,682.0907592773438,642.0617065429688,-0.08603489398956299,-0.6019434332847595,-0.28328511118888855,939.7528686523438,0.49000000953674316,191.0,13.630046844482422,65.37472534179688,127.6194076538086,0.0
2023-06-16 10:51:45,30.11248779296875,720.11474609375,853.1661987304688,172.18606567382812,713.97900390625,690.1416625976562,649.3195190429688,0.27698972821235657,-0.7116602063179016,-0.07913997024297714,939.7510986328125,0.5799999833106995,204.0,13.626398086547852,65.45018768310547,127.82835388183594,0.0
2023-06-16 10:52:16,30.5791015625,705.5646362304688,843.5526123046875,174.21002197265625,703.6790771484375,675.5866088867188,633.3335571289062,0.8789331316947937,-0.1963510662317276,-0.00869340542703867,939.749267578125,0.6000000238418579,193.0,13.629491806030273,65.52981567382812,128.05064392089844,0.0
2023-06-16 10:52:47,30.5791015625,684.0089111328125,827.1484985351562,176.38389587402344,682.5347900390625,655.5546875,613.1806640625,0.860946774482727,-0.2652987539768219,-0.03267521411180496,939.749267578125,1.0800000429153442,218.0,13.630435943603516,65.60484313964844,128.26181030273438,0.0
2023-06-16 10:53:19,30.347137451171875,668.9198608398438,816.0852661132812,178.03305053710938,673.504638671875,644.7156982421875,602.2540893554688,0.9454826712608337,0.35612985491752625,-0.09292951226234436,939.7456665039062,0.41999998688697815,175.0,13.623825073242188,65.68399810791016,128.48638916015625,0.0
2023-06-16 10:53:50,30.347137451171875,707.1812744140625,856.599609375,180.4318084716797,711.0523071289062,684.2403564453125,644.7628173828125,0.6738886833190918,-0.47663846611976624,-0.01079181395471096,939.7474975585938,1.7000000476837158,211.0,13.631250381469727,65.75857543945312,128.69973754882812,0.0
2023-06-16 10:54:21,29.745574951171875,736.8203735351562,884.2195434570312,181.6311798095703,738.098388671875,712.243896484375,671.426513671875,0.6547031998634338,0.5198057293891907,-0.1555819809436798,939.7474975585938,1.0099999904632568,187.0,13.626007080078125,65.8377914428711,128.92825317382812,0.0
